label,truncated,occluded,alpha,left-top-x,left-top-y,right-bottom-x,right-bottom-y,height,width,length,x,y,z,rotation_y,image
Car,0.0,1,-0.91,998.24,166.94,1106.1,212.3,1.57,1.65,3.35,16.18,1.37,26.47,-0.36,3857
Car,0.0,1,2.32,939.64,165.6,1029.07,195.89,1.43,1.7,3.95,18.55,1.1,35.82,2.79,3857
Car,0.26,3,2.01,0.0,170.69,379.3,374.0,1.5,1.62,4.19,-3.62,1.52,6.75,1.53,2657
Car,0.0,0,-1.64,644.4,189.71,671.65,211.9,1.41,1.58,4.36,3.29,2.62,50.35,-1.58,2657
Car,0.0,0,1.69,325.63,182.75,445.45,281.53,1.6,1.73,3.62,-4.18,1.8,13.81,1.4,5387
Car,0.0,1,2.98,582.55,175.79,661.78,204.92,1.73,1.74,4.71,0.71,1.94,45.07,3.0,5387
Car,0.0,0,-1.59,584.57,187.3,617.03,213.72,1.26,1.6,3.56,-0.54,2.03,37.52,-1.6,5566
Car,0.0,0,-1.5,532.87,183.02,562.75,205.99,1.37,1.63,3.57,-3.94,2.04,45.88,-1.59,5566
Car,0.0,0,1.93,297.03,182.01,348.25,209.26,1.45,1.53,3.5,-16.17,1.97,40.67,1.56,5566
Car,0.0,0,1.53,534.85,183.46,562.66,211.04,1.68,1.63,3.9,-4.03,2.39,46.83,1.45,2784
Car,0.0,0,-1.69,664.33,174.8,743.04,239.61,1.53,1.59,3.64,2.34,1.61,19.06,-1.57,6037
Car,0.0,1,1.69,532.68,172.05,576.93,209.92,1.63,1.6,3.73,-2.51,1.62,33.18,1.61,6037
Car,0.0,2,-1.57,659.73,177.04,706.5,221.85,1.45,1.5,3.26,2.51,1.61,25.14,-1.47,6037
Car,0.0,2,-1.67,651.86,170.46,694.95,209.64,1.59,1.49,3.34,2.67,1.52,31.26,-1.59,6037
Car,0.0,2,-1.66,643.29,172.22,681.11,204.34,1.54,1.6,3.52,2.58,1.53,36.65,-1.59,6037
Car,0.0,0,-1.55,567.73,178.16,624.13,232.75,1.61,1.66,3.2,-0.46,1.79,23.1,-1.57,3091
Car,0.63,0,2.21,0.0,213.75,234.66,374.0,1.49,1.67,4.38,-6.21,2.06,8.06,1.57,3091
Car,0.0,1,-1.63,641.86,179.82,663.96,199.14,1.43,1.5,3.38,3.27,1.98,55.66,-1.57,3091
Car,0.0,1,-1.84,809.38,172.84,841.75,189.57,1.41,1.69,4.1,18.99,1.44,63.74,-1.55,3091
Car,0.0,0,-1.87,827.94,166.18,862.93,189.4,1.8,1.67,3.62,18.92,1.3,58.15,-1.55,3091
Car,0.0,0,-1.59,553.19,171.38,712.23,324.62,1.66,1.73,3.05,0.2,1.67,9.44,-1.57,3126
Car,0.0,0,2.06,148.22,186.13,289.61,244.48,1.47,1.72,4.39,-11.25,1.89,21.07,1.58,3126
Car,0.0,0,-1.59,553.33,171.49,712.01,324.37,1.66,1.73,3.05,0.2,1.67,9.46,-1.57,3899
Car,0.02,3,2.17,0.0,189.94,209.46,268.95,1.47,1.72,4.39,-11.21,1.9,16.33,1.58,3899
Car,0.0,0,1.89,295.48,189.29,444.58,277.81,1.47,1.66,3.76,-4.62,1.83,14.34,1.58,4999
Car,0.88,0,-2.31,974.9,184.72,1241.0,374.0,1.59,1.59,3.34,3.82,1.68,4.26,-1.62,4999
Car,0.0,1,-1.92,807.7,184.85,1053.05,329.42,1.47,1.6,3.7,3.8,1.65,9.38,-1.55,4999
Car,0.0,1,1.83,396.97,185.23,493.73,243.87,1.43,1.68,3.76,-4.48,1.79,19.97,1.61,4999
Car,0.0,1,-1.8,743.75,180.92,867.07,263.85,1.49,1.64,3.52,3.84,1.67,14.89,-1.55,4999
Car,0.0,2,1.79,445.33,184.8,520.86,229.11,1.38,1.68,4.34,-4.39,1.83,25.39,1.62,4999
Car,0.0,2,-1.76,708.88,179.15,797.97,239.79,1.5,1.64,4.14,3.83,1.69,20.11,-1.57,4999
Car,0.0,0,1.71,527.64,179.24,563.66,205.98,1.45,1.6,3.2,-3.67,1.83,41.24,1.62,4999
Car,0.0,2,-1.69,696.72,179.11,758.09,226.03,1.51,1.66,3.5,3.99,1.74,25.17,-1.54,4999
Car,0.0,2,-1.67,691.71,177.63,738.83,215.73,1.51,1.61,3.51,4.38,1.73,30.62,-1.53,4999
Car,0.0,0,-1.55,594.78,175.36,625.78,205.99,1.65,1.67,3.64,0.02,1.81,41.07,-1.55,2283
Car,0.21,3,2.23,0.0,204.37,132.84,260.61,1.39,1.82,4.11,-16.71,2.42,21.75,1.58,2532
Car,0.0,0,1.95,286.79,190.34,351.14,223.77,1.45,1.64,3.61,-13.91,2.33,34.6,1.57,2532
Car,0.0,0,1.81,415.58,182.71,452.23,203.62,1.57,1.9,4.16,-14.01,2.38,57.55,1.57,2532
Car,0.0,0,-1.58,601.09,179.54,624.55,201.86,1.54,1.63,3.67,0.17,2.04,52.32,-1.58,4639
Car,0.0,0,-1.85,736.67,169.11,951.38,329.0,1.7,1.62,3.76,2.8,1.69,9.64,-1.57,4639
Car,0.0,0,-1.7,674.2,185.24,743.63,238.87,1.4,1.53,3.56,2.78,1.78,21.16,-1.57,4639
Car,0.0,2,-1.71,664.96,180.36,724.87,225.23,1.49,1.6,3.81,2.97,1.78,26.2,-1.6,4639
Car,0.0,2,-1.66,646.16,178.33,681.64,208.85,1.64,1.64,3.89,3.0,1.97,41.09,-1.59,4639
Car,0.0,0,-1.77,675.1,188.2,762.33,256.09,1.64,1.69,3.3,2.83,2.09,19.69,-1.63,4600
Car,0.97,0,2.31,0.0,201.34,275.74,374.0,1.45,1.64,4.21,-3.46,1.66,3.49,1.57,3932
Car,0.0,0,1.37,698.46,176.37,829.63,277.07,1.62,1.58,3.89,2.7,1.7,13.65,1.56,3932
Car,0.0,0,1.73,447.76,184.03,534.29,243.79,1.45,1.67,4.43,-3.24,1.78,20.21,1.57,3932
Car,0.0,2,-1.75,665.85,182.0,745.55,239.85,1.47,1.59,3.62,2.57,1.74,20.43,-1.62,3932
Car,0.0,2,1.65,522.03,181.35,558.42,213.11,1.46,1.51,3.24,-3.4,1.88,35.22,1.55,3932
Car,0.0,2,1.76,405.11,173.28,506.91,246.02,1.57,1.67,4.14,-3.47,1.39,17.74,1.56,6427
Car,0.0,0,1.76,523.34,179.86,576.42,215.46,1.5,1.7,3.77,-2.69,1.83,32.66,1.68,476
Car,0.0,0,-1.57,588.22,171.86,623.7,206.02,1.66,1.73,3.05,-0.23,1.64,37.03,-1.57,3495
Car,0.43,0,-2.53,0.0,191.02,158.94,293.79,1.61,1.57,3.35,-9.97,1.95,12.37,3.08,2509
Car,0.0,0,1.34,642.15,158.58,714.45,210.68,1.79,1.72,4.35,2.44,1.32,27.17,1.43,2509
Car,0.0,0,1.65,447.01,179.56,495.97,220.99,1.45,1.49,4.07,-5.26,1.72,27.58,1.46,2509
Car,0.0,2,1.61,472.15,179.67,506.69,207.05,1.27,1.54,3.58,-5.96,1.62,35.71,1.44,2509
Car,0.0,0,-1.55,594.98,177.0,625.69,207.34,1.65,1.67,3.64,0.03,1.9,41.44,-1.55,5713
Car,0.0,0,-1.54,1058.17,184.98,1104.82,221.47,1.43,1.55,3.91,20.37,1.98,31.15,-0.96,891
Car,0.0,0,-1.44,500.66,174.2,563.72,221.62,1.47,1.59,4.03,-2.29,1.24,24.49,-1.53,1668
Car,0.0,2,-1.49,540.23,173.55,577.43,204.09,1.41,1.54,3.36,-2.04,1.04,35.14,-1.56,1668
Car,0.0,0,-1.55,605.68,169.44,640.24,200.96,1.52,1.67,4.38,1.17,0.94,37.31,-1.52,1668
Car,0.0,1,-1.5,573.63,168.13,601.5,192.85,1.56,1.59,3.65,-0.87,0.71,47.72,-1.52,1668
Car,0.0,3,1.88,9.43,210.26,241.03,342.95,1.43,1.74,3.63,-6.9,2.07,10.67,1.32,2209
Car,0.0,0,-1.69,529.07,189.01,589.38,231.64,1.38,1.73,3.97,-1.98,2.01,26.53,-1.76,2209
Car,0.0,1,-2.88,717.26,167.6,831.21,216.55,1.74,1.58,3.9,6.15,1.58,27.23,-2.66,2209
Car,0.0,2,-1.67,518.9,186.62,564.38,223.59,1.5,1.62,4.11,-3.15,2.14,32.28,-1.76,2209
Car,0.0,0,1.74,348.81,190.91,392.47,222.29,1.58,1.68,3.76,-13.22,2.62,39.93,1.42,2209
Car,0.0,2,-2.82,655.66,177.78,757.31,211.75,1.49,1.53,4.38,4.4,1.74,33.31,-2.69,2209
Car,0.0,1,-1.58,502.68,182.14,525.08,204.5,1.77,1.77,5.1,-8.11,2.57,60.66,-1.71,2209
Car,0.0,0,-1.93,629.85,195.79,815.36,304.33,1.35,1.64,3.76,1.55,1.76,11.59,-1.8,2209
Car,0.0,0,-1.58,588.26,175.42,614.37,201.22,1.65,1.67,3.64,-0.62,1.84,48.44,-1.59,6533
Car,0.0,1,1.88,316.14,180.42,402.42,232.12,1.67,1.72,4.02,-8.8,1.95,25.56,1.55,6533
Car,0.0,0,1.85,321.2,187.28,501.22,296.68,1.44,1.68,4.39,-3.1,1.71,12.04,1.6,6327
Car,0.13,3,1.73,0.0,203.45,168.53,334.39,1.44,1.58,3.72,-7.63,1.95,10.53,1.12,430
Car,0.0,1,1.61,228.68,205.26,267.67,238.66,1.39,1.52,3.56,-17.48,3.03,34.9,1.15,430
Car,0.0,1,1.71,135.32,203.34,238.63,279.26,1.46,1.59,3.35,-9.81,2.23,16.88,1.19,430
Car,0.0,1,0.52,16.42,172.88,368.02,289.14,1.54,1.78,4.2,-6.05,1.58,10.72,0.01,3375
Car,0.0,2,-2.64,108.44,178.35,329.26,264.85,1.46,1.42,3.25,-7.06,1.58,13.12,-3.13,3375
Car,0.0,2,0.48,173.19,176.12,402.24,253.95,1.54,1.64,4.15,-6.79,1.63,15.33,0.06,3375
Car,0.0,2,0.23,307.26,177.49,482.68,235.85,1.5,1.66,4.4,-5.9,1.66,20.05,-0.05,3375
Car,0.0,0,-1.71,675.46,184.92,764.03,248.4,1.41,1.62,4.19,2.67,1.75,18.63,-1.57,3375
Car,0.0,1,-0.19,751.02,178.45,861.18,224.28,1.42,1.59,3.21,6.31,1.62,23.62,0.07,3375
Car,0.0,0,-1.62,629.89,177.13,651.43,193.2,1.32,1.63,4.1,2.59,1.7,62.01,-1.58,3375
Car,0.0,0,1.9,233.68,217.17,431.03,339.14,1.27,1.54,3.58,-3.84,2.01,10.49,1.55,312
Car,0.0,1,1.79,379.56,194.15,490.29,279.0,1.63,1.65,3.91,-3.93,2.17,16.63,1.56,312
Car,0.0,1,-1.62,611.12,189.23,649.32,224.8,1.46,1.53,3.17,0.83,2.22,32.32,-1.6,312
Car,0.0,0,-1.19,168.64,192.63,439.32,361.13,1.41,1.54,3.36,-3.04,1.57,7.99,-1.55,4719
Car,0.0,0,-1.53,501.09,173.8,582.52,248.03,1.52,1.67,4.38,-1.35,1.37,17.13,-1.61,4719
Car,0.0,2,-1.45,500.43,172.0,564.9,225.63,1.56,1.59,3.65,-2.14,1.29,22.96,-1.54,4719
Car,0.0,0,-1.59,600.33,172.69,640.04,212.51,1.48,1.47,2.23,0.7,1.15,28.03,-1.57,4719
Car,0.63,0,2.26,0.0,197.83,155.48,343.28,1.42,1.44,3.19,-6.9,1.66,8.27,1.58,4719
Car,0.0,1,1.87,363.96,177.61,445.2,224.99,1.5,1.62,3.83,-6.73,1.38,24.89,1.61,4719
Car,0.0,2,-1.46,572.81,176.58,612.48,209.34,1.5,1.49,4.19,-0.38,1.27,35.26,-1.48,4719
Car,0.0,0,-1.89,788.73,184.18,1031.4,322.7,1.43,1.59,4.21,3.65,1.61,9.75,-1.55,2096
Car,0.0,0,2.44,524.66,174.77,606.33,204.66,1.41,1.59,4.01,-2.23,1.53,36.32,2.38,2096
Car,0.0,1,2.87,742.68,166.75,819.43,195.12,1.59,1.64,4.08,9.99,1.27,42.4,3.1,2096
Car,0.0,1,2.92,923.7,164.14,1019.39,191.01,1.46,1.64,4.63,20.58,1.01,41.3,-2.9,2096
Car,0.0,1,-0.03,420.11,177.69,485.13,205.79,1.49,1.59,3.46,-8.8,1.78,40.16,-0.25,2096
Car,0.0,1,0.98,231.34,182.21,296.87,209.71,1.5,1.62,3.67,-19.85,2.06,41.31,0.54,2096
Car,0.0,2,1.8,582.0,173.81,605.08,189.54,1.45,1.3,4.04,-1.56,1.56,69.12,1.78,2096
Car,0.0,2,1.91,543.47,175.61,570.55,191.77,1.5,1.44,3.69,-5.07,1.78,69.3,1.84,2096
Car,0.0,0,-1.57,602.62,178.85,663.95,238.07,1.61,1.66,3.2,0.64,1.8,21.4,-1.54,200
Car,0.0,1,-1.9,797.21,186.52,1018.27,325.26,1.43,1.5,3.38,3.55,1.63,9.34,-1.55,200
Car,1.0,0,-2.88,1157.88,257.88,1241.0,374.0,1.48,1.6,3.79,2.6,1.74,0.47,-1.6,577
Car,0.0,0,1.84,354.82,186.07,523.76,310.21,1.56,1.55,3.64,-2.46,1.78,11.09,1.63,577
Car,0.0,1,1.72,472.84,168.44,574.13,264.05,1.91,1.66,4.22,-1.89,1.85,16.59,1.61,577
Car,0.0,1,1.71,538.72,174.9,611.53,239.72,1.83,1.69,4.28,-1.03,1.91,22.58,1.66,577
Car,0.0,0,1.8,619.97,184.4,668.18,215.5,1.51,1.63,4.03,1.82,2.14,37.99,1.85,577
Car,0.0,0,2.12,109.19,192.33,236.53,247.64,1.48,1.71,3.54,-13.25,2.11,22.06,1.58,4048
Car,0.0,0,1.87,382.67,181.13,425.36,202.52,1.56,1.91,4.44,-15.83,2.21,55.62,1.6,4048
Car,0.0,0,-1.17,132.18,189.9,419.97,362.85,1.41,1.54,3.36,-3.23,1.53,7.78,-1.56,2072
Car,0.0,0,-1.54,512.21,171.47,584.37,237.26,1.52,1.67,4.38,-1.35,1.29,19.04,-1.61,2072
Car,0.0,2,-1.45,499.92,168.51,556.53,215.28,1.56,1.59,3.65,-2.6,1.13,26.07,-1.55,2072
Car,0.0,0,-1.57,587.84,169.37,623.63,205.26,1.48,1.47,2.23,0.18,0.98,30.98,-1.57,2072
Car,0.0,0,-1.38,344.55,194.45,503.76,321.95,1.5,1.55,4.21,-2.7,1.89,11.19,-1.61,3811
Car,0.0,0,-1.78,699.99,168.15,865.75,309.78,1.82,1.65,3.67,2.43,1.78,11.18,-1.58,3811
Car,0.0,2,-1.74,686.88,185.23,788.15,264.09,1.52,1.51,4.28,2.72,1.83,16.49,-1.58,3811
Car,0.0,1,1.68,491.47,189.69,551.17,236.94,1.42,1.57,4.1,-3.0,2.04,24.82,1.56,3811
Car,0.0,2,-1.74,655.26,187.59,736.1,243.39,1.43,1.64,4.14,2.38,1.89,21.33,-1.63,3811
Car,0.0,0,1.6,545.13,185.84,571.1,209.0,1.38,1.53,3.58,-3.3,2.23,46.03,1.53,3811
Car,0.0,0,-1.62,629.76,179.45,656.21,201.41,1.49,1.65,4.06,2.3,1.98,51.6,-1.58,3811
Car,0.0,1,2.41,344.37,180.0,412.43,204.72,1.6,1.66,4.49,-15.91,2.11,49.72,2.1,6491
Car,0.0,1,2.87,479.17,172.5,531.59,195.51,1.78,1.67,3.85,-8.44,1.78,58.09,2.72,6491
Car,0.0,1,2.93,431.46,178.35,483.83,197.53,1.59,1.76,4.18,-13.29,2.09,62.86,2.73,6491
Car,0.0,0,-1.7,548.93,167.79,588.03,198.3,1.53,1.59,3.64,-2.29,1.3,38.44,-1.76,1815
Car,0.0,1,1.38,45.7,167.49,154.97,240.8,1.46,1.42,3.12,-11.4,1.38,16.0,0.77,1815
Car,0.0,1,1.36,16.16,159.8,121.34,225.52,1.66,1.68,3.31,-15.02,1.35,19.92,0.72,1815
Car,0.0,1,1.63,465.27,162.94,491.19,186.87,1.63,1.6,3.73,-9.37,0.98,51.39,1.45,1815
Car,0.0,0,-1.58,598.66,178.36,622.5,201.04,1.54,1.63,3.67,0.01,1.95,51.52,-1.58,959
Car,0.83,0,-2.14,853.14,185.77,1241.0,374.0,1.49,1.6,3.81,2.85,1.59,4.22,-1.58,959
Car,0.0,0,1.65,534.98,181.67,571.59,211.6,1.45,1.59,3.59,-2.91,1.91,37.2,1.57,959
Car,0.0,0,-1.79,712.08,182.18,830.23,268.12,1.48,1.47,3.7,3.05,1.68,14.5,-1.59,959
Car,0.0,2,-1.74,678.05,175.83,767.66,245.78,1.64,1.64,3.89,2.82,1.74,19.03,-1.6,959
Car,0.0,2,-1.77,670.49,172.62,731.54,230.09,1.69,1.39,2.65,2.79,1.71,22.81,-1.65,959
Car,0.0,1,-1.69,650.98,178.6,696.68,214.33,1.5,1.59,3.79,2.79,1.78,32.58,-1.61,959
Car,0.0,2,-1.61,638.34,176.96,664.66,200.6,1.49,1.57,4.07,2.69,1.78,47.87,-1.55,959
Car,0.0,1,0.16,413.51,182.9,471.86,204.74,1.52,1.51,3.94,-12.17,2.27,52.56,-0.06,959
Car,0.0,1,0.34,333.33,183.52,399.05,206.31,1.58,1.56,4.24,-17.72,2.38,52.47,0.01,959
Car,0.0,1,-1.79,904.93,189.43,1067.39,295.81,1.4,1.5,3.72,6.09,1.59,11.78,-1.32,6699
Car,0.0,2,-1.74,880.18,179.85,989.69,252.69,1.52,1.64,4.41,7.93,1.53,17.43,-1.32,6699
Car,0.0,0,1.95,589.45,171.62,637.15,201.6,1.85,1.68,4.11,0.6,1.29,45.87,1.96,6699
Car,0.0,1,-1.54,842.81,177.72,886.26,218.19,1.54,1.57,3.52,10.74,1.45,29.18,-1.19,6699
Car,0.0,0,-1.59,583.74,181.73,624.28,214.04,1.26,1.6,3.56,-0.33,1.64,30.39,-1.6,6439
Car,0.0,0,-1.48,529.02,181.26,567.32,209.72,1.37,1.63,3.57,-3.17,1.82,37.16,-1.56,6439
Car,0.0,2,1.67,448.94,177.49,474.48,197.34,1.54,1.66,3.81,-12.04,1.94,58.65,1.47,6439
Car,0.0,1,-0.22,763.02,175.47,853.81,211.96,1.62,1.58,3.78,9.11,1.76,33.45,0.05,766
Car,0.0,0,-1.6,661.28,174.22,682.9,193.97,1.47,1.55,3.67,4.79,1.6,56.2,-1.52,766
Car,0.0,0,-0.1,731.78,174.81,985.59,270.26,1.57,1.65,4.09,4.27,1.63,13.06,0.2,5292
Car,0.0,0,1.63,537.53,182.01,556.42,199.59,1.47,1.43,3.11,-5.48,2.28,62.77,1.55,5693
Car,0.0,1,2.61,949.22,192.76,1032.5,222.74,1.68,1.39,4.26,22.67,2.91,43.04,3.09,5693
Car,0.0,0,-1.55,561.53,179.59,615.46,233.33,1.62,1.63,4.5,-0.72,1.86,24.26,-1.58,5693
Car,0.0,2,2.08,199.3,182.61,262.2,210.0,1.46,1.31,4.15,-21.64,2.03,41.28,1.6,5693
Car,0.0,2,-0.63,1031.97,193.81,1100.56,221.61,1.57,1.8,2.99,27.47,2.87,43.53,-0.07,5693
Car,0.0,1,-2.78,246.07,190.05,390.17,244.41,1.44,1.52,3.5,-8.31,1.96,20.63,3.12,7035
Car,0.0,2,-2.84,323.73,183.89,433.58,230.59,1.59,1.52,3.47,-8.33,2.01,26.05,3.14,7035
Car,0.0,2,-2.85,351.56,182.39,452.5,223.92,1.58,1.55,3.59,-8.34,1.99,28.98,-3.13,7035
Car,0.0,2,-2.86,387.62,176.27,481.98,213.83,1.71,1.69,4.06,-8.36,1.9,34.48,-3.1,7035
Car,0.0,2,-3.01,440.35,184.19,498.29,212.23,1.66,1.62,3.34,-8.74,2.39,44.86,3.08,7035
Car,0.0,2,-3.03,453.85,182.49,516.17,204.66,1.41,1.59,3.94,-8.33,2.07,48.16,3.08,7035
Car,0.0,0,-1.56,631.14,178.37,676.2,218.01,1.37,1.56,3.54,1.6,1.59,26.99,-1.51,5802
Car,0.0,0,-1.46,574.03,170.1,620.21,206.84,1.61,1.69,4.26,-0.57,1.52,34.04,-1.47,5802
Car,0.0,2,-1.56,645.36,170.51,679.59,202.47,1.53,1.63,4.5,2.69,1.45,37.14,-1.49,5802
Car,0.0,1,-0.74,971.36,151.1,1090.23,191.53,1.48,1.6,3.84,16.05,0.68,27.63,-0.21,5802
Car,0.0,2,-0.67,926.55,153.32,1028.08,191.19,1.55,1.61,3.64,15.64,0.75,30.83,-0.21,5802
Car,0.0,1,-2.8,267.18,187.69,405.34,239.11,1.49,1.64,3.7,-8.53,1.98,22.57,3.12,2865
Car,0.0,1,-2.91,399.22,174.65,490.79,213.6,1.9,1.78,4.25,-8.41,2.02,36.88,-3.13,2865
Car,0.0,1,0.13,479.22,179.94,530.38,200.6,1.52,1.64,3.7,-8.07,2.09,55.44,-0.02,2865
Car,0.0,0,1.95,333.83,178.69,377.21,201.43,1.58,1.64,3.88,-18.51,2.02,52.57,1.61,1901
Car,0.0,1,1.93,361.16,180.71,402.33,199.44,1.43,1.81,4.16,-18.3,2.07,57.96,1.62,1901
Car,0.0,0,1.83,270.37,189.11,449.37,304.25,1.45,1.64,4.21,-3.82,1.75,11.65,1.51,2250
Car,0.0,0,1.43,640.73,178.09,710.42,235.87,1.62,1.58,3.89,1.9,1.79,22.36,1.51,2250
Car,0.0,0,1.71,474.77,182.57,532.65,222.58,1.45,1.67,4.43,-4.21,1.86,28.93,1.57,2250
Car,0.0,2,-1.73,624.21,183.9,677.96,223.45,1.47,1.59,3.62,1.57,1.93,29.21,-1.68,2250
Car,0.94,0,2.18,0.0,181.99,315.92,374.0,1.68,1.63,3.9,-3.07,1.74,3.68,1.52,3439
Car,0.0,1,1.44,353.47,187.42,388.36,214.08,1.65,1.75,3.39,-15.8,2.63,47.53,1.12,3439
Car,0.0,0,1.69,377.84,188.69,477.26,265.0,1.47,1.7,4.39,-4.12,1.87,16.76,1.45,3439
Car,0.0,1,-0.64,199.96,186.52,341.37,235.06,1.35,1.6,3.86,-10.69,1.82,22.9,-1.07,4923
Car,0.0,1,-0.86,429.95,179.24,515.35,216.15,1.49,1.53,3.8,-5.95,1.78,31.46,-1.05,4923
Car,0.0,2,2.23,423.38,179.83,491.16,208.62,1.49,1.34,4.25,-8.43,1.89,40.03,2.02,4923
Car,0.0,1,1.94,558.94,173.55,599.63,197.27,1.72,1.53,4.55,-2.3,1.8,54.93,1.9,4923
Car,0.0,0,-1.06,570.58,176.77,624.59,203.59,1.49,1.56,3.65,-0.71,1.73,42.17,-1.08,4923
Car,0.0,1,-1.27,729.54,174.0,754.78,189.84,1.44,1.46,3.16,12.41,1.57,67.73,-1.09,4923
Car,0.04,0,2.01,82.54,186.71,404.98,374.0,1.55,1.51,3.75,-3.59,1.72,7.78,1.59,3551
Car,0.0,0,2.15,92.7,176.19,186.84,222.98,1.92,1.58,3.93,-20.7,2.09,31.89,1.58,3551
Car,0.0,1,1.62,560.66,177.64,579.76,195.13,1.66,1.67,4.49,-3.92,2.15,71.54,1.56,3551
Car,0.0,0,-1.3,394.72,180.4,420.54,196.41,1.56,1.72,3.09,-20.36,2.33,72.65,-1.57,3551
Car,0.0,0,-1.56,584.78,176.28,623.25,214.61,1.62,1.63,4.5,-0.29,1.8,33.11,-1.57,3551
Car,0.96,0,-2.33,944.22,178.06,1223.0,369.0,1.52,1.64,4.41,3.62,1.53,3.63,-1.59,5499
Car,0.85,0,2.39,0.0,174.41,60.76,271.45,1.85,1.68,4.11,-12.47,1.75,12.88,1.63,5499
Car,0.0,0,1.93,419.62,179.23,468.3,205.82,1.49,1.58,3.84,-9.62,1.44,42.53,1.71,5499
Car,0.0,0,-1.65,716.32,172.6,804.94,251.1,1.54,1.57,3.52,3.31,1.38,15.7,-1.45,5499
Car,0.0,2,-1.73,692.42,176.05,769.25,233.03,1.5,1.63,3.57,3.55,1.38,20.64,-1.56,5499
Car,0.0,2,-1.65,675.98,177.78,727.51,220.46,1.47,1.59,3.64,3.56,1.39,26.63,-1.52,5499
Car,0.0,2,-1.64,665.76,177.76,712.0,213.84,1.49,1.74,4.09,3.7,1.39,31.83,-1.53,5499
Car,0.0,2,-1.62,652.09,176.45,680.99,201.32,1.44,1.58,3.28,3.73,1.21,43.23,-1.53,5499
Car,0.0,0,-1.88,625.8,161.48,716.57,221.18,1.51,1.53,3.38,1.58,1.25,20.18,-1.8,382
Car,0.0,0,-1.85,545.95,165.55,596.8,196.12,1.39,1.54,3.42,-1.94,1.08,34.72,-1.9,382
Car,0.0,0,2.89,857.81,160.13,1103.62,255.03,1.53,1.54,3.54,6.29,1.35,12.69,-2.95,382
Car,0.67,0,2.56,1125.07,156.83,1241.0,252.2,1.5,1.7,3.72,11.08,1.24,12.04,-2.99,382
Car,0.0,1,2.48,499.45,161.17,555.23,184.79,1.56,1.39,3.73,-5.67,0.8,49.55,2.36,382
Car,0.0,1,-0.84,589.35,158.97,648.08,184.28,1.56,1.67,3.78,0.57,0.71,46.56,-0.82,382
Car,0.0,2,-0.96,686.07,157.45,725.7,176.98,1.38,1.28,3.16,7.04,0.29,52.99,-0.82,382
Car,0.0,0,-1.14,262.95,175.51,313.1,197.08,1.42,1.68,3.93,-22.32,1.63,50.1,-1.56,5468
Car,0.0,1,-1.06,180.86,158.48,243.45,195.09,2.48,1.81,4.73,-28.4,1.53,51.64,-1.56,5468
Car,0.0,0,-1.56,571.62,170.35,619.02,217.58,1.62,1.63,4.5,-0.56,1.57,27.29,-1.58,5468
Car,0.0,0,-1.62,708.08,167.9,728.44,184.46,1.4,1.55,4.06,9.55,1.01,63.93,-1.48,82
Car,0.0,0,1.67,510.94,190.12,557.66,224.32,1.42,1.74,4.24,-3.49,2.26,33.62,1.57,6270
Car,0.74,0,2.03,0.0,190.56,418.5,374.0,1.55,1.68,4.42,-2.77,1.71,5.02,1.55,3860
Car,0.0,1,-1.82,703.33,177.41,858.78,289.78,1.6,1.53,4.18,2.69,1.69,12.46,-1.61,3860
Car,0.0,2,-1.77,664.77,177.57,760.2,248.18,1.56,1.57,3.98,2.42,1.7,18.18,-1.64,3860
Car,0.0,1,1.41,661.24,167.35,693.55,192.41,1.79,1.72,4.35,4.99,1.42,54.14,1.5,3860
Car,0.0,0,-1.59,609.03,175.24,632.94,197.75,1.54,1.63,3.67,0.74,1.74,51.88,-1.58,3382
Car,0.5,0,-2.09,829.97,126.33,1241.0,374.0,1.88,1.57,3.71,3.08,1.66,5.57,-1.61,3382
Car,0.0,0,-1.77,701.16,170.92,816.06,263.19,1.7,1.62,3.76,2.97,1.69,15.32,-1.58,3382
Car,0.0,1,-1.65,672.14,180.63,722.02,221.31,1.4,1.53,3.56,3.15,1.7,26.92,-1.54,3382
Car,0.0,2,-1.72,665.32,177.19,714.41,213.28,1.49,1.6,3.81,3.46,1.7,32.11,-1.61,3382
Car,0.0,2,-1.65,651.17,174.78,681.76,201.41,1.64,1.64,3.89,3.6,1.79,46.8,-1.58,3382
Car,0.0,0,-1.56,586.09,175.05,608.26,196.4,1.66,1.73,3.05,-1.04,1.86,58.34,-1.58,897
Car,0.0,0,2.04,195.25,188.26,284.95,229.94,1.52,1.76,3.66,-14.9,2.18,29.2,1.57,897
Car,0.36,0,1.99,10.62,182.24,454.26,374.0,1.63,1.6,3.73,-2.55,1.72,5.86,1.59,5632
Car,0.85,0,-2.15,850.42,189.78,1241.0,374.0,1.59,1.49,3.34,2.6,1.71,3.88,-1.6,5632
Car,0.0,1,-1.83,708.74,189.77,916.56,343.69,1.54,1.6,3.52,2.31,1.79,9.27,-1.59,5632
Car,0.0,2,-1.39,353.61,184.43,498.19,306.19,1.54,1.5,3.48,-2.7,1.74,11.1,-1.63,5632
Car,0.0,2,1.74,427.32,185.96,526.7,259.75,1.44,1.63,3.32,-2.92,1.76,16.2,1.56,5632
Car,0.0,2,-1.8,675.35,179.68,780.97,258.81,1.55,1.55,3.27,2.46,1.71,15.96,-1.65,5632
Car,0.0,2,-1.7,649.57,181.08,722.22,237.94,1.48,1.6,3.79,2.07,1.73,20.97,-1.6,5632
