image,bbox
6503,"[np.float64(796.72), np.float64(159.71), np.float64(946.08), np.float64(207.16)]"
1290,"[np.float64(565.48), np.float64(179.94), np.float64(623.69), np.float64(226.03)]"
2839,"[np.float64(670.92), np.float64(173.18), np.float64(822.24), np.float64(275.56)]"
2839,"[np.float64(488.86), np.float64(173.27), np.float64(544.91), np.float64(221.38)]"
742,"[np.float64(667.2), np.float64(175.72), np.float64(731.55), np.float64(224.24)]"
3417,"[np.float64(789.72), np.float64(170.7), np.float64(1060.69), np.float64(316.02)]"
3417,"[np.float64(540.05), np.float64(183.55), np.float64(605.56), np.float64(228.39)]"
3423,"[np.float64(257.11), np.float64(198.08), np.float64(460.25), np.float64(327.75)]"
3423,"[np.float64(487.38), np.float64(181.12), np.float64(544.57), np.float64(231.27)]"
2016,"[np.float64(31.06), np.float64(192.25), np.float64(253.86), np.float64(288.31)]"
5049,"[np.float64(674.19), np.float64(182.11), np.float64(750.37), np.float64(238.55)]"
6335,"[np.float64(591.63), np.float64(175.47), np.float64(651.08), np.float64(232.93)]"
6335,"[np.float64(1048.9), np.float64(152.7), np.float64(1151.36), np.float64(201.15)]"
4721,"[np.float64(201.03), np.float64(184.59), np.float64(438.89), np.float64(342.21)]"
4721,"[np.float64(718.84), np.float64(189.93), np.float64(865.17), np.float64(285.24)]"
4009,"[np.float64(554.82), np.float64(183.28), np.float64(606.93), np.float64(225.03)]"
2062,"[np.float64(242.26), np.float64(180.42), np.float64(457.99), np.float64(311.86)]"
2062,"[np.float64(717.95), np.float64(189.19), np.float64(906.73), np.float64(309.4)]"
2062,"[np.float64(452.65), np.float64(175.69), np.float64(523.93), np.float64(228.73)]"
4501,"[np.float64(582.16), np.float64(179.54), np.float64(624.11), np.float64(219.94)]"
1082,"[np.float64(592.37), np.float64(173.73), np.float64(641.61), np.float64(220.31)]"
1082,"[np.float64(340.03), np.float64(186.16), np.float64(428.55), np.float64(235.61)]"
1082,"[np.float64(760.68), np.float64(168.86), np.float64(963.94), np.float64(267.4)]"
2731,"[np.float64(592.34), np.float64(175.02), np.float64(645.1), np.float64(217.9)]"
2731,"[np.float64(92.15), np.float64(188.73), np.float64(299.39), np.float64(314.26)]"
2731,"[np.float64(493.59), np.float64(184.37), np.float64(565.67), np.float64(236.46)]"
2731,"[np.float64(724.96), np.float64(183.43), np.float64(882.24), np.float64(288.32)]"
3863,"[np.float64(576.98), np.float64(175.52), np.float64(633.63), np.float64(221.57)]"
3863,"[np.float64(239.38), np.float64(177.84), np.float64(446.52), np.float64(276.03)]"
6742,"[np.float64(996.45), np.float64(164.56), np.float64(1241.0), np.float64(240.13)]"
3738,"[np.float64(280.63), np.float64(193.0), np.float64(490.63), np.float64(331.16)]"
5751,"[np.float64(345.36), np.float64(192.35), np.float64(440.68), np.float64(254.59)]"
3074,"[np.float64(470.38), np.float64(173.61), np.float64(581.02), np.float64(262.91)]"
2167,"[np.float64(308.02), np.float64(184.6), np.float64(399.34), np.float64(234.54)]"
3601,"[np.float64(160.53), np.float64(197.27), np.float64(249.16), np.float64(238.03)]"
6263,"[np.float64(118.13), np.float64(200.07), np.float64(327.37), np.float64(310.69)]"
3993,"[np.float64(589.11), np.float64(173.26), np.float64(648.89), np.float64(221.85)]"
3993,"[np.float64(145.08), np.float64(181.81), np.float64(426.11), np.float64(321.13)]"
4207,"[np.float64(702.65), np.float64(188.95), np.float64(862.74), np.float64(257.78)]"
4213,"[np.float64(347.61), np.float64(143.93), np.float64(527.51), np.float64(298.39)]"
4213,"[np.float64(827.5), np.float64(190.29), np.float64(1132.07), np.float64(360.98)]"
4618,"[np.float64(382.2), np.float64(177.57), np.float64(492.51), np.float64(252.79)]"
2510,"[np.float64(582.33), np.float64(176.16), np.float64(633.43), np.float64(217.08)]"
2510,"[np.float64(433.87), np.float64(188.64), np.float64(543.49), np.float64(266.21)]"
7111,"[np.float64(316.22), np.float64(189.53), np.float64(693.21), np.float64(321.37)]"
2873,"[np.float64(574.05), np.float64(177.52), np.float64(630.78), np.float64(223.63)]"
7479,"[np.float64(498.89), np.float64(186.74), np.float64(759.6), np.float64(333.7)]"
2883,"[np.float64(782.92), np.float64(184.11), np.float64(930.04), np.float64(243.31)]"
2546,"[np.float64(335.06), np.float64(186.14), np.float64(442.1), np.float64(253.64)]"
2546,"[np.float64(719.18), np.float64(175.38), np.float64(867.75), np.float64(275.2)]"
597,"[np.float64(97.36), np.float64(189.13), np.float64(416.38), np.float64(374.0)]"
597,"[np.float64(690.88), np.float64(172.77), np.float64(766.05), np.float64(241.37)]"
3605,"[np.float64(250.71), np.float64(192.43), np.float64(403.01), np.float64(280.42)]"
3605,"[np.float64(798.89), np.float64(152.78), np.float64(920.63), np.float64(199.0)]"
4373,"[np.float64(369.31), np.float64(181.38), np.float64(506.72), np.float64(269.29)]"
6239,"[np.float64(341.31), np.float64(188.06), np.float64(504.26), np.float64(287.38)]"
2864,"[np.float64(562.21), np.float64(171.19), np.float64(672.77), np.float64(275.71)]"
2864,"[np.float64(844.81), np.float64(155.1), np.float64(1188.16), np.float64(353.92)]"
643,"[np.float64(601.26), np.float64(182.64), np.float64(678.23), np.float64(255.93)]"
643,"[np.float64(741.93), np.float64(175.3), np.float64(892.08), np.float64(249.64)]"
643,"[np.float64(302.34), np.float64(191.49), np.float64(392.03), np.float64(234.89)]"
4084,"[np.float64(569.28), np.float64(178.02), np.float64(619.66), np.float64(226.78)]"
4084,"[np.float64(9.99), np.float64(205.28), np.float64(264.57), np.float64(325.92)]"
4084,"[np.float64(406.46), np.float64(186.89), np.float64(501.92), np.float64(250.56)]"
6127,"[np.float64(697.32), np.float64(185.13), np.float64(804.6), np.float64(258.66)]"
6127,"[np.float64(324.01), np.float64(178.47), np.float64(473.64), np.float64(279.47)]"
6127,"[np.float64(69.12), np.float64(184.09), np.float64(272.83), np.float64(276.58)]"
5398,"[np.float64(0.0), np.float64(197.87), np.float64(195.43), np.float64(313.51)]"
4411,"[np.float64(586.8), np.float64(188.32), np.float64(665.77), np.float64(254.25)]"
1743,"[np.float64(780.24), np.float64(168.64), np.float64(911.06), np.float64(244.46)]"
1743,"[np.float64(659.14), np.float64(178.96), np.float64(710.64), np.float64(222.65)]"
3022,"[np.float64(335.42), np.float64(176.74), np.float64(474.36), np.float64(276.62)]"
3022,"[np.float64(688.46), np.float64(182.66), np.float64(835.35), np.float64(281.09)]"
5855,"[np.float64(571.67), np.float64(175.15), np.float64(616.21), np.float64(215.76)]"
5919,"[np.float64(205.51), np.float64(162.46), np.float64(479.2), np.float64(374.0)]"
5919,"[np.float64(517.0), np.float64(189.13), np.float64(562.42), np.float64(230.03)]"
2880,"[np.float64(657.76), np.float64(158.09), np.float64(771.68), np.float64(239.17)]"
2880,"[np.float64(360.99), np.float64(183.93), np.float64(445.78), np.float64(248.48)]"
6675,"[np.float64(287.92), np.float64(183.21), np.float64(570.26), np.float64(278.66)]"
4665,"[np.float64(500.91), np.float64(168.5), np.float64(546.69), np.float64(209.77)]"
3717,"[np.float64(237.86), np.float64(169.55), np.float64(343.27), np.float64(224.27)]"
3717,"[np.float64(697.64), np.float64(175.03), np.float64(752.2), np.float64(227.45)]"
1608,"[np.float64(602.8), np.float64(176.56), np.float64(670.99), np.float64(231.97)]"
6970,"[np.float64(518.64), np.float64(165.76), np.float64(740.83), np.float64(374.0)]"
3509,"[np.float64(610.47), np.float64(173.47), np.float64(664.97), np.float64(225.75)]"
739,"[np.float64(65.98), np.float64(180.93), np.float64(184.19), np.float64(223.2)]"
739,"[np.float64(431.34), np.float64(183.92), np.float64(516.17), np.float64(239.71)]"
704,"[np.float64(750.01), np.float64(163.51), np.float64(1068.4), np.float64(365.01)]"
704,"[np.float64(658.61), np.float64(173.96), np.float64(712.98), np.float64(218.01)]"
2268,"[np.float64(122.73), np.float64(191.54), np.float64(298.07), np.float64(268.93)]"
2268,"[np.float64(291.01), np.float64(177.06), np.float64(389.68), np.float64(238.61)]"
817,"[np.float64(339.47), np.float64(190.35), np.float64(430.51), np.float64(241.23)]"
2725,"[np.float64(355.4), np.float64(166.02), np.float64(477.07), np.float64(261.08)]"
3005,"[np.float64(545.74), np.float64(172.61), np.float64(718.18), np.float64(338.78)]"
3005,"[np.float64(243.26), np.float64(180.54), np.float64(342.14), np.float64(229.73)]"
4677,"[np.float64(518.51), np.float64(165.13), np.float64(740.58), np.float64(374.0)]"
1435,"[np.float64(664.13), np.float64(178.09), np.float64(715.62), np.float64(228.43)]"
7298,"[np.float64(431.98), np.float64(183.79), np.float64(504.36), np.float64(228.35)]"
4243,"[np.float64(576.28), np.float64(174.39), np.float64(654.35), np.float64(245.5)]"
4243,"[np.float64(133.37), np.float64(188.45), np.float64(304.4), np.float64(264.2)]"
4243,"[np.float64(315.51), np.float64(182.12), np.float64(457.74), np.float64(273.03)]"
6506,"[np.float64(420.26), np.float64(174.78), np.float64(534.09), np.float64(219.88)]"
6506,"[np.float64(106.27), np.float64(178.22), np.float64(295.02), np.float64(237.13)]"
5736,"[np.float64(451.56), np.float64(184.51), np.float64(522.95), np.float64(237.03)]"
7239,"[np.float64(589.15), np.float64(176.02), np.float64(634.0), np.float64(220.7)]"
6204,"[np.float64(105.53), np.float64(192.27), np.float64(325.63), np.float64(296.14)]"
6763,"[np.float64(344.1), np.float64(173.81), np.float64(468.62), np.float64(276.68)]"
1021,"[np.float64(384.01), np.float64(183.15), np.float64(468.79), np.float64(246.74)]"
2158,"[np.float64(283.14), np.float64(178.41), np.float64(457.0), np.float64(297.23)]"
2158,"[np.float64(699.29), np.float64(184.84), np.float64(877.46), np.float64(302.13)]"
7396,"[np.float64(609.75), np.float64(176.44), np.float64(688.56), np.float64(247.94)]"
1018,"[np.float64(716.81), np.float64(184.62), np.float64(907.47), np.float64(300.32)]"
3776,"[np.float64(561.73), np.float64(174.24), np.float64(619.59), np.float64(230.15)]"
3896,"[np.float64(517.49), np.float64(160.47), np.float64(738.7), np.float64(370.14)]"
7068,"[np.float64(377.67), np.float64(191.87), np.float64(494.54), np.float64(271.37)]"
1771,"[np.float64(786.38), np.float64(147.35), np.float64(1111.26), np.float64(352.48)]"
1771,"[np.float64(345.61), np.float64(177.46), np.float64(484.94), np.float64(271.46)]"
1771,"[np.float64(524.16), np.float64(165.28), np.float64(596.63), np.float64(218.21)]"
1771,"[np.float64(715.13), np.float64(169.02), np.float64(792.51), np.float64(224.76)]"
1190,"[np.float64(484.75), np.float64(180.78), np.float64(565.81), np.float64(247.79)]"
5861,"[np.float64(811.69), np.float64(195.62), np.float64(1145.23), np.float64(374.0)]"
5861,"[np.float64(775.99), np.float64(177.79), np.float64(843.01), np.float64(219.18)]"
5796,"[np.float64(462.94), np.float64(170.29), np.float64(564.31), np.float64(211.33)]"
7174,"[np.float64(120.94), np.float64(180.94), np.float64(345.15), np.float64(305.37)]"
3190,"[np.float64(874.24), np.float64(173.11), np.float64(965.08), np.float64(262.39)]"
5915,"[np.float64(597.18), np.float64(178.59), np.float64(678.01), np.float64(244.21)]"
5629,"[np.float64(465.76), np.float64(188.27), np.float64(670.53), np.float64(298.0)]"
5629,"[np.float64(143.67), np.float64(191.61), np.float64(354.32), np.float64(268.25)]"
6388,"[np.float64(249.02), np.float64(198.77), np.float64(455.84), np.float64(351.9)]"
6388,"[np.float64(474.74), np.float64(184.78), np.float64(522.6), np.float64(231.05)]"
6388,"[np.float64(618.05), np.float64(176.04), np.float64(675.62), np.float64(230.04)]"
6406,"[np.float64(359.06), np.float64(184.74), np.float64(488.35), np.float64(263.44)]"
6978,"[np.float64(638.56), np.float64(179.63), np.float64(707.49), np.float64(242.04)]"
2858,"[np.float64(834.02), np.float64(176.15), np.float64(1150.8), np.float64(371.06)]"
6477,"[np.float64(248.28), np.float64(191.94), np.float64(331.08), np.float64(235.02)]"
2145,"[np.float64(415.4), np.float64(182.06), np.float64(522.78), np.float64(260.21)]"
2145,"[np.float64(583.19), np.float64(173.66), np.float64(639.93), np.float64(225.41)]"
2145,"[np.float64(534.26), np.float64(173.53), np.float64(580.84), np.float64(214.6)]"
4464,"[np.float64(500.83), np.float64(174.96), np.float64(553.53), np.float64(224.44)]"
20,"[np.float64(685.05), np.float64(181.43), np.float64(804.68), np.float64(258.21)]"
2449,"[np.float64(293.5), np.float64(184.29), np.float64(383.11), np.float64(233.89)]"
2449,"[np.float64(185.77), np.float64(166.84), np.float64(297.26), np.float64(234.28)]"
2449,"[np.float64(686.7), np.float64(172.11), np.float64(767.98), np.float64(217.33)]"
1119,"[np.float64(247.64), np.float64(202.13), np.float64(366.05), np.float64(265.63)]"
2984,"[np.float64(704.41), np.float64(188.39), np.float64(833.84), np.float64(268.58)]"
3077,"[np.float64(347.76), np.float64(179.71), np.float64(414.75), np.float64(228.36)]"
3808,"[np.float64(664.81), np.float64(177.13), np.float64(756.89), np.float64(245.0)]"
3808,"[np.float64(361.74), np.float64(187.54), np.float64(495.6), np.float64(283.92)]"
763,"[np.float64(710.47), np.float64(173.82), np.float64(782.51), np.float64(225.46)]"
357,"[np.float64(148.83), np.float64(190.03), np.float64(391.12), np.float64(315.88)]"
357,"[np.float64(394.98), np.float64(185.44), np.float64(483.98), np.float64(240.67)]"
3335,"[np.float64(594.37), np.float64(178.09), np.float64(661.04), np.float64(241.12)]"
3335,"[np.float64(812.79), np.float64(174.18), np.float64(1007.4), np.float64(294.3)]"
3335,"[np.float64(157.27), np.float64(182.39), np.float64(353.56), np.float64(281.02)]"
7275,"[np.float64(313.12), np.float64(191.96), np.float64(530.01), np.float64(344.58)]"
629,"[np.float64(357.52), np.float64(191.36), np.float64(449.22), np.float64(267.39)]"
780,"[np.float64(788.39), np.float64(167.01), np.float64(1126.78), np.float64(374.0)]"
1192,"[np.float64(722.77), np.float64(184.99), np.float64(871.99), np.float64(290.89)]"
2712,"[np.float64(360.46), np.float64(192.18), np.float64(448.9), np.float64(250.86)]"
172,"[np.float64(658.22), np.float64(164.22), np.float64(711.5), np.float64(212.42)]"
172,"[np.float64(257.04), np.float64(181.46), np.float64(376.13), np.float64(243.67)]"
3015,"[np.float64(733.66), np.float64(181.69), np.float64(901.64), np.float64(326.55)]"
3015,"[np.float64(596.47), np.float64(186.05), np.float64(744.91), np.float64(278.47)]"
4338,"[np.float64(358.77), np.float64(176.86), np.float64(497.45), np.float64(266.85)]"
1486,"[np.float64(112.69), np.float64(189.85), np.float64(415.21), np.float64(372.94)]"
1486,"[np.float64(509.02), np.float64(164.9), np.float64(585.21), np.float64(234.35)]"
1893,"[np.float64(0.0), np.float64(187.04), np.float64(327.95), np.float64(347.27)]"
6734,"[np.float64(261.11), np.float64(191.23), np.float64(421.83), np.float64(275.91)]"
3559,"[np.float64(732.94), np.float64(190.43), np.float64(890.37), np.float64(293.89)]"
6454,"[np.float64(626.05), np.float64(168.66), np.float64(678.59), np.float64(221.35)]"
6454,"[np.float64(325.93), np.float64(192.23), np.float64(469.74), np.float64(280.12)]"
4617,"[np.float64(402.5), np.float64(187.62), np.float64(523.29), np.float64(241.75)]"
1560,"[np.float64(747.93), np.float64(176.87), np.float64(953.31), np.float64(294.25)]"
1560,"[np.float64(278.89), np.float64(173.24), np.float64(464.83), np.float64(308.76)]"
2130,"[np.float64(339.97), np.float64(188.31), np.float64(477.85), np.float64(273.21)]"
2130,"[np.float64(663.14), np.float64(180.97), np.float64(738.96), np.float64(235.59)]"
5105,"[np.float64(403.61), np.float64(168.26), np.float64(570.43), np.float64(287.35)]"
5105,"[np.float64(865.88), np.float64(177.11), np.float64(1057.47), np.float64(334.95)]"
5105,"[np.float64(220.86), np.float64(185.21), np.float64(404.93), np.float64(285.8)]"
5482,"[np.float64(482.0), np.float64(170.42), np.float64(580.49), np.float64(211.63)]"
5885,"[np.float64(764.11), np.float64(191.63), np.float64(1013.31), np.float64(356.61)]"
5885,"[np.float64(496.08), np.float64(181.11), np.float64(543.39), np.float64(226.64)]"
2467,"[np.float64(424.44), np.float64(186.52), np.float64(522.67), np.float64(254.43)]"
4458,"[np.float64(86.02), np.float64(190.27), np.float64(388.26), np.float64(374.0)]"
6998,"[np.float64(4.91), np.float64(185.64), np.float64(390.64), np.float64(374.0)]"
6998,"[np.float64(493.31), np.float64(179.41), np.float64(543.6), np.float64(221.15)]"
6998,"[np.float64(590.19), np.float64(175.99), np.float64(632.93), np.float64(218.57)]"
6651,"[np.float64(136.85), np.float64(189.42), np.float64(259.18), np.float64(244.75)]"
1708,"[np.float64(412.36), np.float64(178.8), np.float64(507.14), np.float64(250.11)]"
1708,"[np.float64(589.68), np.float64(177.7), np.float64(631.85), np.float64(219.7)]"
6113,"[np.float64(449.58), np.float64(192.54), np.float64(548.27), np.float64(277.05)]"
5500,"[np.float64(628.86), np.float64(181.49), np.float64(757.0), np.float64(260.64)]"
4736,"[np.float64(873.92), np.float64(187.13), np.float64(982.12), np.float64(244.22)]"
1928,"[np.float64(185.71), np.float64(191.01), np.float64(337.38), np.float64(264.97)]"
1928,"[np.float64(338.47), np.float64(193.63), np.float64(488.73), np.float64(288.12)]"
6543,"[np.float64(694.47), np.float64(170.2), np.float64(786.52), np.float64(241.15)]"
6543,"[np.float64(781.46), np.float64(186.92), np.float64(978.16), np.float64(308.38)]"
